Delay (Days),Bugs Found,Bugs Fixed,Bug Fix Ratio,Team Size,Hours Worked,Budget (USD),Risk Factor,Critical Issues Found,Critical Issue Ratio,Feature Delivery Ratio,Team Skill Level,Resource Utilization Rate,Client Involvement,Complexity Score
24.2,40,15,0.375,16,1318,163749,10,1,0.025,0.7857142857142857,High,84,Medium,Low
22.900000000000002,17,11,0.6470588235294118,20,1441,62344,4,4,0.23529411764705882,0.2857142857142857,High,86,Low,High
20.5,25,7,0.28,17,508,176615,6,3,0.12,0.125,High,90,High,High
38.1,27,27,1.0,5,310,75004,9,11,0.4074074074074074,0.6666666666666666,Medium,60,Medium,Low
50.0,63,31,0.49206349206349204,15,810,68049,6,17,0.2698412698412698,1.0,Medium,96,High,High
50.0,75,8,0.10666666666666667,10,1425,83958,7,22,0.29333333333333333,0.6774193548387096,Low,58,Medium,High
42.9,73,6,0.0821917808219178,11,471,63693,4,3,0.0410958904109589,0.7916666666666666,Low,50,Medium,Medium
20.900000000000002,16,15,0.9375,18,575,113668,9,6,0.375,0.9523809523809523,High,92,High,Medium
37.599999999999994,51,25,0.49019607843137253,11,702,53929,5,4,0.0784313725490196,0.8421052631578947,High,51,Low,High
50.0,76,43,0.5657894736842105,9,1104,136520,5,38,0.5,0.8333333333333334,Low,88,High,Low
22.299999999999997,18,5,0.2777777777777778,20,628,57475,9,9,0.5,0.9285714285714286,Medium,93,Medium,High
41.699999999999996,86,22,0.2558139534883721,5,1555,139035,7,4,0.046511627906976744,0.7837837837837838,High,83,Low,Medium
50.0,55,53,0.9636363636363636,18,858,171353,6,21,0.38181818181818183,1.0,Low,98,High,Medium
47.9,68,39,0.5735294117647058,8,1027,135311,3,12,0.17647058823529413,0.8461538461538461,High,85,High,Low
46.699999999999996,86,5,0.05813953488372093,15,1193,155925,4,5,0.05813953488372093,0.8888888888888888,High,53,Medium,Low
21.299999999999997,13,0,0.0,9,1968,52032,9,4,0.3076923076923077,0.2,Medium,83,High,High
9.4,13,12,0.9230769230769231,7,922,164458,3,0,0.0,0.8888888888888888,High,75,Medium,Medium
40.3,30,3,0.1,7,660,186302,1,10,0.3333333333333333,0.7941176470588235,Low,56,High,High
43.900000000000006,27,16,0.5925925925925926,18,880,66000,1,11,0.4074074074074074,0.7567567567567568,Low,51,Low,High
50.0,40,37,0.925,15,1421,115628,3,15,0.375,0.7037037037037037,Medium,65,Medium,High
39.9,48,46,0.9583333333333334,12,1462,182020,4,13,0.2708333333333333,0.5625,Low,100,Low,Medium
14.4,11,8,0.7272727272727273,16,1379,84133,8,0,0.0,0.5,Medium,72,High,Medium
50.0,88,54,0.6136363636363636,11,1206,61995,1,28,0.3181818181818182,0.8974358974358975,High,80,Low,High
42.0,76,35,0.4605263157894737,8,534,156701,10,5,0.06578947368421052,0.7857142857142857,Medium,69,Low,High
50.0,79,69,0.8734177215189873,10,1265,65818,7,20,0.25316455696202533,0.0,Medium,88,High,Medium
29.400000000000002,22,16,0.7272727272727273,18,261,119084,10,7,0.3181818181818182,0.8055555555555556,Medium,61,High,Low
48.900000000000006,44,36,0.8181818181818182,11,646,111428,1,22,0.5,0.7727272727272727,High,99,High,High
19.4,11,11,1.0,16,1784,180730,2,2,0.18181818181818182,0.85,Low,52,Low,High
43.39999999999999,87,11,0.12643678160919541,13,1474,64719,3,4,0.04597701149425287,0.8913043478260869,High,56,High,Medium
29.799999999999997,39,17,0.4358974358974359,7,1917,114962,4,6,0.15384615384615385,1.0,Medium,72,Medium,Low
19.200000000000003,33,30,0.9090909090909091,15,1258,169431,2,1,0.030303030303030304,1.0,Medium,76,Low,Medium
50.0,78,50,0.6410256410256411,5,1506,164407,7,23,0.2948717948717949,0.6818181818181818,Low,71,Low,Low
50.0,95,76,0.8,9,1972,119020,4,19,0.2,0.9302325581395349,Low,54,Medium,Medium
29.2,55,10,0.18181818181818182,6,1716,169057,6,4,0.07272727272727272,0.7,Low,79,Medium,Medium
38.8,23,8,0.34782608695652173,18,213,172527,5,11,0.4782608695652174,0.36363636363636365,High,53,Medium,Medium
24.5,19,13,0.6842105263157895,10,1430,143158,8,4,0.21052631578947367,0.2,Low,76,Medium,High
50.0,51,6,0.11764705882352941,19,1921,60439,3,19,0.37254901960784315,1.0,Low,74,Medium,Low
50.0,79,79,1.0,17,1613,71921,4,23,0.2911392405063291,1.0,High,86,High,High
50.0,85,41,0.4823529411764706,14,1385,97977,4,12,0.1411764705882353,1.0,Medium,73,Medium,High
20.099999999999998,31,24,0.7741935483870968,6,1155,168494,3,1,0.03225806451612903,0.975,Medium,81,Medium,Medium
50.0,72,25,0.3472222222222222,15,580,65277,7,35,0.4861111111111111,0.7857142857142857,Medium,92,High,Low
32.2,64,0,0.0,13,623,125223,6,3,0.046875,0.68,High,80,High,Medium
30.3,40,21,0.525,12,1965,110610,5,3,0.075,0.46153846153846156,Low,71,Low,Low
50.0,86,49,0.5697674418604651,9,1403,141288,7,21,0.2441860465116279,0.8958333333333334,High,73,Low,Low
44.8,31,21,0.6774193548387096,18,781,164527,9,13,0.41935483870967744,0.8571428571428571,High,50,Low,Low
18.2,25,12,0.48,12,249,181585,5,3,0.12,0.9047619047619048,High,79,High,Low
50.0,70,67,0.9571428571428572,13,894,80710,2,23,0.32857142857142857,0.0,High,86,High,Low
26.699999999999996,36,14,0.3888888888888889,14,453,149141,5,3,0.08333333333333333,0.9,Low,73,Low,High
50.0,98,71,0.7244897959183674,14,1005,155545,4,45,0.45918367346938777,0.8125,Low,95,Low,High
50.0,77,63,0.8181818181818182,9,1047,139625,10,19,0.24675324675324675,0.4,Low,66,Low,High
50.0,82,36,0.43902439024390244,17,1054,71983,7,15,0.18292682926829268,0.975,High,84,High,Low
23.8,10,2,0.2,12,358,86894,2,1,0.1,0.75,Low,51,Low,Low
48.900000000000006,42,34,0.8095238095238095,20,1599,124576,3,14,0.3333333333333333,0.5555555555555556,Medium,56,Low,Low
35.5,40,10,0.25,9,1633,176881,5,6,0.15,0.8125,Medium,60,Medium,Medium
50.0,56,45,0.8035714285714286,15,710,106797,1,17,0.30357142857142855,0.9069767441860465,Medium,97,Medium,High
33.099999999999994,24,21,0.875,5,1335,156745,5,7,0.2916666666666667,0.8,Medium,83,Medium,High
28.799999999999997,41,8,0.1951219512195122,17,428,153653,5,5,0.12195121951219512,0.47368421052631576,Medium,95,High,Low
50.0,66,25,0.3787878787878788,6,1434,121505,6,27,0.4090909090909091,1.0,High,56,Low,High
34.3,40,4,0.1,13,1405,79698,7,9,0.225,0.9,Medium,71,Low,Low
37.0,43,22,0.5116279069767442,18,616,188866,1,3,0.06976744186046512,0.75,Low,52,Low,High
50.0,83,20,0.24096385542168675,11,829,52201,5,31,0.37349397590361444,0.8285714285714286,Medium,91,High,Low
50.0,100,79,0.79,16,595,99869,4,11,0.11,0.9583333333333334,Medium,71,High,High
50.0,86,73,0.8488372093023255,14,969,199578,6,23,0.26744186046511625,0.5833333333333334,High,59,Medium,Low
48.3,40,7,0.175,10,346,120559,10,17,0.425,0.6956521739130435,High,86,Low,Medium
23.1,12,6,0.5,8,1914,118654,4,5,0.4166666666666667,0.9782608695652174,High,60,Medium,Medium
50.0,72,15,0.20833333333333334,17,1077,57658,9,14,0.19444444444444445,0.5,High,89,Medium,Medium
25.9,31,8,0.25806451612903225,7,906,110412,1,4,0.12903225806451613,1.0,Low,72,Medium,Low
33.900000000000006,76,36,0.47368421052631576,18,445,114281,2,2,0.02631578947368421,0.9375,Low,82,Low,Medium
30.3,29,19,0.6551724137931034,8,535,107441,5,9,0.3103448275862069,0.8823529411764706,Low,87,High,Medium
49.0,45,24,0.5333333333333333,16,1028,77367,7,16,0.35555555555555557,0.7878787878787878,Medium,85,Low,Medium
50.0,68,10,0.14705882352941177,9,466,193372,1,29,0.4264705882352941,0.7931034482758621,High,86,Low,High
25.4,23,15,0.6521739130434783,10,964,80943,1,6,0.2608695652173913,0.9512195121951219,High,60,High,Low
50.0,83,53,0.6385542168674698,11,273,144790,3,41,0.4939759036144578,0.88,Medium,85,Low,Low
23.400000000000002,27,0,0.0,12,975,147589,3,2,0.07407407407407407,0.8181818181818182,Medium,71,High,Medium
32.599999999999994,57,30,0.5263157894736842,13,1829,180317,10,2,0.03508771929824561,0.8333333333333334,Medium,60,Low,Low
50.0,61,0,0.0,6,329,129989,8,26,0.4262295081967213,0.92,Low,83,High,Medium
41.400000000000006,37,0,0.0,5,1805,60890,9,12,0.32432432432432434,0.631578947368421,Medium,61,High,High
50.0,67,44,0.6567164179104478,6,780,160763,10,12,0.1791044776119403,0.8809523809523809,High,85,High,High
50.0,91,24,0.26373626373626374,13,1844,145197,3,12,0.13186813186813187,0.5714285714285714,Low,68,Low,Low
50.0,81,44,0.5432098765432098,10,1875,154239,8,35,0.43209876543209874,1.0,Low,93,High,Medium
50.0,87,55,0.632183908045977,20,1285,191961,7,20,0.22988505747126436,0.0,Medium,74,Medium,Low
43.3,57,25,0.43859649122807015,6,1661,58228,7,11,0.19298245614035087,0.5454545454545454,High,74,Low,Low
50.0,81,29,0.35802469135802467,14,1309,111090,4,15,0.18518518518518517,0.84375,Low,71,Low,Low
30.7,68,12,0.17647058823529413,19,531,81095,3,1,0.014705882352941176,0.9545454545454546,High,61,Medium,Medium
50.0,90,66,0.7333333333333333,10,1002,119619,2,18,0.2,0.972972972972973,Low,84,Low,High
21.3,35,10,0.2857142857142857,20,262,196356,3,1,0.02857142857142857,0.0,Low,86,High,Medium
12.600000000000001,20,12,0.6,5,263,163774,9,0,0.0,0.5,Medium,97,Medium,Medium
39.800000000000004,69,61,0.8840579710144928,14,938,153185,5,7,0.10144927536231885,0.7692307692307693,Low,72,Low,High
30.699999999999996,31,16,0.5161290322580645,5,1909,88298,4,5,0.16129032258064516,0.3,Low,58,Medium,High
50.0,83,66,0.7951807228915663,11,773,53481,4,19,0.2289156626506024,0.4166666666666667,Low,79,Medium,High
46.8,68,40,0.5882352941176471,8,1758,126498,5,8,0.11764705882352941,0.8,Low,63,High,High
50.0,72,58,0.8055555555555556,18,247,67460,4,15,0.20833333333333334,0.8723404255319149,Medium,53,High,Low
39.2,94,51,0.5425531914893617,5,1327,142645,6,3,0.031914893617021274,0.8809523809523809,Medium,100,Medium,High
35.5,31,27,0.8709677419354839,5,1344,147869,2,6,0.1935483870967742,0.0,Low,54,Medium,Medium
50.0,73,69,0.9452054794520548,8,1467,187517,1,31,0.4246575342465753,1.0,Low,96,Low,High
50.0,60,13,0.21666666666666667,8,966,84112,7,20,0.3333333333333333,0.9310344827586207,High,89,High,Medium
50.0,54,24,0.4444444444444444,15,1493,91914,3,23,0.42592592592592593,1.0,Low,64,Low,Medium
49.699999999999996,71,6,0.08450704225352113,6,839,134795,10,13,0.18309859154929578,0.6666666666666666,High,83,Low,High
50.0,96,96,1.0,9,1178,57033,1,32,0.3333333333333333,0.7222222222222222,Low,66,Low,Medium
19.6,25,19,0.76,9,1535,163894,2,0,0.0,0.8148148148148148,High,72,High,Medium
50.0,45,31,0.6888888888888889,20,1759,182753,9,15,0.3333333333333333,0.8571428571428571,Low,51,Low,Medium
33.5,33,1,0.030303030303030304,17,1039,61086,3,5,0.15151515151515152,0.8,Medium,52,Medium,High
50.0,76,26,0.34210526315789475,11,1293,178124,5,15,0.19736842105263158,0.7954545454545454,High,60,High,Low
27.0,15,12,0.8,19,607,163361,1,7,0.4666666666666667,0.5909090909090909,Medium,85,Low,Low
39.3,70,50,0.7142857142857143,9,1175,66898,7,9,0.12857142857142856,0.8571428571428571,High,96,Medium,Medium
17.200000000000003,22,5,0.22727272727272727,18,958,195992,8,4,0.18181818181818182,0.6923076923076923,Low,97,Medium,Low
20.5,14,9,0.6428571428571429,19,1997,83004,4,2,0.14285714285714285,0.8085106382978723,Low,76,Low,Low
50.0,66,25,0.3787878787878788,7,1284,82676,2,19,0.2878787878787879,0.6153846153846154,Medium,100,High,Low
50.0,78,49,0.6282051282051282,19,1523,63649,3,13,0.16666666666666666,0.9555555555555556,Low,84,High,High
50.0,98,65,0.6632653061224489,11,1817,64600,4,37,0.37755102040816324,0.0,Low,58,Low,Low
50.0,62,61,0.9838709677419355,7,301,178890,2,19,0.3064516129032258,0.8333333333333334,Low,61,Low,Low
50.0,55,6,0.10909090909090909,13,1810,77219,3,24,0.43636363636363634,0.5,Medium,83,High,Medium
45.5,34,10,0.29411764705882354,19,230,54120,3,17,0.5,0.88,Low,86,High,High
50.0,93,41,0.44086021505376344,6,817,160693,4,26,0.27956989247311825,0.972972972972973,Low,85,High,Medium
49.4,55,3,0.05454545454545454,6,428,192571,2,18,0.32727272727272727,1.0,Low,93,High,Medium
32.7,29,7,0.2413793103448276,12,1073,157301,7,7,0.2413793103448276,0.6,High,60,Medium,Medium
30.7,58,10,0.1724137931034483,18,1307,106301,3,3,0.05172413793103448,0.7407407407407407,High,96,High,Medium
17.0,19,16,0.8421052631578947,12,1842,140960,3,0,0.0,0.6818181818181818,High,91,Low,High
46.4,51,25,0.49019607843137253,12,223,182989,10,10,0.19607843137254902,0.8292682926829268,High,87,Low,High
50.0,81,2,0.024691358024691357,14,316,78495,10,28,0.345679012345679,0.625,Medium,60,Low,Medium
43.7,69,51,0.7391304347826086,10,1634,52782,1,9,0.13043478260869565,0.7567567567567568,Medium,75,Low,Low
20.0,30,2,0.06666666666666667,17,1217,156415,1,0,0.0,0.8181818181818182,Medium,70,Low,High
20.5,21,8,0.38095238095238093,14,1289,112202,7,2,0.09523809523809523,0.7058823529411765,High,74,Medium,Medium
50.0,92,51,0.5543478260869565,18,267,87426,1,23,0.25,0.5,Low,62,Medium,Medium
50.0,69,66,0.9565217391304348,18,881,121944,8,32,0.463768115942029,0.7428571428571429,Medium,70,Medium,Medium
17.9,33,6,0.18181818181818182,14,332,148978,9,1,0.030303030303030304,0.92,High,90,Low,Low
50.0,74,36,0.4864864864864865,14,299,154756,10,26,0.35135135135135137,0.75,Medium,60,Low,Medium
32.0,44,0,0.0,16,1987,95767,3,1,0.022727272727272728,0.5454545454545454,Medium,56,Medium,High
23.8,15,13,0.8666666666666667,16,1701,154907,1,2,0.13333333333333333,0.36363636363636365,High,56,Medium,Medium
8.6,17,3,0.17647058823529413,13,433,83723,6,0,0.0,0.9714285714285714,Low,100,Low,High
50.0,86,34,0.3953488372093023,7,917,115741,4,42,0.4883720930232558,0.9259259259259259,Low,69,Medium,Low
50.0,84,10,0.11904761904761904,5,418,142822,2,34,0.40476190476190477,0.5,High,65,Low,High
50.0,95,58,0.6105263157894737,14,1207,165771,5,42,0.4421052631578947,0.85,Low,55,Low,Low
17.5,30,23,0.7666666666666667,13,232,79935,3,0,0.0,1.0,Medium,75,Low,Medium
20.7,22,1,0.045454545454545456,18,1665,110470,2,1,0.045454545454545456,0.85,Low,57,Medium,Low
50.0,48,40,0.8333333333333334,12,499,150181,8,17,0.3541666666666667,0.7307692307692307,Medium,82,Low,Low
50.0,75,56,0.7466666666666667,13,870,157073,7,16,0.21333333333333335,0.7692307692307693,Low,100,Medium,High
50.0,91,1,0.01098901098901099,15,1988,184463,3,28,0.3076923076923077,0.47368421052631576,High,99,High,Medium
50.0,94,2,0.02127659574468085,12,582,188767,3,21,0.22340425531914893,0.9655172413793104,High,86,Low,High
37.900000000000006,59,13,0.22033898305084745,7,906,102334,3,8,0.13559322033898305,0.7560975609756098,Medium,94,High,High
38.7,45,33,0.7333333333333333,6,948,151403,3,8,0.17777777777777778,0.6666666666666666,Low,94,Medium,High
50.0,71,24,0.3380281690140845,15,571,113852,8,29,0.4084507042253521,0.8666666666666667,Medium,64,Low,Medium
50.0,97,25,0.25773195876288657,20,227,181019,3,44,0.4536082474226804,0.9761904761904762,High,80,High,Low
13.8,10,8,0.8,17,1069,138449,4,0,0.0,0.8157894736842105,Low,71,High,Medium
50.0,80,43,0.5375,9,817,91703,8,34,0.425,0.8666666666666667,High,67,High,Medium
13.0,15,11,0.7333333333333333,14,458,171388,6,3,0.2,0.9375,Medium,90,High,Low
50.0,58,46,0.7931034482758621,15,468,106527,6,13,0.22413793103448276,0.8571428571428571,Low,52,High,Low
50.0,74,0,0.0,9,416,173664,3,35,0.47297297297297297,0.5833333333333334,High,87,Medium,High
25.7,18,4,0.2222222222222222,12,1326,193219,5,4,0.2222222222222222,0.8979591836734694,Medium,61,Medium,Medium
39.5,58,36,0.6206896551724138,11,1389,162198,4,4,0.06896551724137931,0.6842105263157895,High,57,Low,Low
40.3,55,5,0.09090909090909091,9,1922,146903,2,9,0.16363636363636364,0.6896551724137931,Low,81,Medium,High
50.0,56,22,0.39285714285714285,7,1656,109786,2,24,0.42857142857142855,0.9791666666666666,Low,72,High,High
29.4,18,0,0.0,9,1311,187042,1,9,0.5,1.0,Low,50,High,Low
50.0,100,57,0.57,8,1589,127014,6,31,0.31,0.7872340425531915,Medium,54,High,Low
50.0,68,41,0.6029411764705882,18,1676,65904,5,17,0.25,0.8863636363636364,High,76,Low,High
50.0,90,65,0.7222222222222222,18,962,51983,6,28,0.3111111111111111,0.6875,Medium,92,Low,High
47.8,73,5,0.0684931506849315,13,1665,115482,9,12,0.1643835616438356,0.6153846153846154,Medium,88,Medium,Low
48.0,71,16,0.22535211267605634,8,510,162154,5,11,0.15492957746478872,0.75,High,59,Medium,High
35.7,33,27,0.8181818181818182,12,1196,179824,7,12,0.36363636363636365,0.8,Low,76,High,Low
34.3,20,14,0.7,15,407,63323,9,9,0.45,0.6153846153846154,Low,71,High,Low
34.6,32,29,0.90625,10,872,114414,4,6,0.1875,0.9090909090909091,Low,55,Medium,Medium
50.0,79,2,0.02531645569620253,7,1331,109694,1,21,0.26582278481012656,0.8666666666666667,Medium,51,Medium,High
46.99999999999999,92,91,0.9891304347826086,8,1874,84817,1,8,0.08695652173913043,1.0,Medium,73,Low,High
42.0,66,59,0.8939393939393939,10,1719,133207,7,8,0.12121212121212122,0.8620689655172413,Low,84,Low,High
15.5,26,22,0.8461538461538461,14,1241,97414,2,0,0.0,0.6818181818181818,Low,89,High,High
50.0,96,62,0.6458333333333334,12,1850,78988,10,13,0.13541666666666666,0.9333333333333333,Medium,75,Medium,High
30.9,67,52,0.7761194029850746,13,368,97242,10,1,0.014925373134328358,0.5,High,66,High,High
24.400000000000002,32,20,0.625,7,841,113414,6,3,0.09375,0.9259259259259259,Medium,66,Low,Medium
20.8,15,0,0.0,7,932,191518,7,7,0.4666666666666667,0.9591836734693877,High,81,Medium,Medium
50.0,62,31,0.5,20,1168,183618,4,31,0.5,0.6086956521739131,Low,69,Low,Medium
38.5,38,35,0.9210526315789473,9,1051,85091,3,13,0.34210526315789475,0.4444444444444444,Low,82,Medium,Low
37.6,52,1,0.019230769230769232,16,922,107583,7,12,0.23076923076923078,0.8461538461538461,High,95,High,High
23.200000000000003,13,0,0.0,10,1425,104347,8,5,0.38461538461538464,0.9285714285714286,High,61,Medium,Low
39.2,22,11,0.5,14,1969,194199,2,11,0.5,0.9375,High,52,Medium,Medium
32.9,44,40,0.9090909090909091,20,880,51363,10,6,0.13636363636363635,0.8936170212765957,High,79,Medium,Medium
38.4,46,25,0.5434782608695652,12,1929,164919,5,10,0.21739130434782608,0.7727272727272727,Medium,92,Low,Low
15.099999999999998,23,11,0.4782608695652174,7,1860,158640,3,3,0.13043478260869565,1.0,Medium,89,High,Low
30.0,47,13,0.2765957446808511,5,1441,63221,5,3,0.06382978723404255,0.7692307692307693,High,58,High,High
50.0,59,7,0.11864406779661017,5,1447,51096,9,20,0.3389830508474576,1.0,High,80,Medium,Low
50.0,69,48,0.6956521739130435,16,1764,120057,8,30,0.43478260869565216,0.9615384615384616,Low,56,High,Low
50.0,70,18,0.2571428571428571,9,426,191404,5,27,0.38571428571428573,0.9512195121951219,Medium,78,Low,Low
42.3,71,48,0.676056338028169,5,1124,112390,5,9,0.1267605633802817,0.4666666666666667,Medium,100,High,Medium
50.0,81,27,0.3333333333333333,20,539,77995,6,16,0.19753086419753085,0.9111111111111111,High,84,Medium,Medium
25.0,27,19,0.7037037037037037,19,1194,110124,10,6,0.2222222222222222,0.8125,Medium,68,Low,Medium
48.3,62,49,0.7903225806451613,10,371,151785,1,15,0.24193548387096775,0.8157894736842105,Low,99,High,Low
36.7,91,9,0.0989010989010989,5,1980,136271,7,1,0.01098901098901099,0.8421052631578947,Low,68,High,High
31.7,28,10,0.35714285714285715,10,911,109909,8,10,0.35714285714285715,1.0,High,61,Medium,Medium
50.0,87,85,0.9770114942528736,16,1742,54677,2,37,0.42528735632183906,0.7096774193548387,Low,68,Medium,High
38.599999999999994,66,39,0.5909090909090909,7,1678,107511,5,6,0.09090909090909091,0.9565217391304348,Low,76,Medium,Low
50.0,100,32,0.32,14,1771,95619,1,27,0.27,0.8979591836734694,High,83,High,High
50.0,66,18,0.2727272727272727,10,202,100964,5,32,0.48484848484848486,0.7857142857142857,High,71,High,High
20.1,11,8,0.7272727272727273,20,785,119624,4,5,0.45454545454545453,0.7619047619047619,Medium,86,Medium,Low
44.2,23,14,0.6086956521739131,20,1427,64129,4,11,0.4782608695652174,0.7692307692307693,Medium,61,High,High
35.3,31,18,0.5806451612903226,5,350,50307,5,9,0.2903225806451613,0.782608695652174,Low,65,Low,Medium
50.0,65,23,0.35384615384615387,19,355,186598,9,28,0.4307692307692308,0.7419354838709677,Medium,85,Medium,Medium
20.5,23,11,0.4782608695652174,6,1206,168033,8,2,0.08695652173913043,0.25,High,82,Medium,Low
49.8,55,52,0.9454545454545454,14,1175,128388,3,12,0.21818181818181817,0.6896551724137931,Medium,51,Low,High
35.9,24,22,0.9166666666666666,12,1245,128801,3,12,0.5,0.9444444444444444,Low,59,High,High
18.7,28,16,0.5714285714285714,19,1231,112976,6,3,0.10714285714285714,0.8604651162790697,Low,96,Low,High
44.4,46,10,0.21739130434782608,9,502,161968,1,9,0.1956521739130435,0.7272727272727273,Medium,52,Medium,Medium
50.0,74,59,0.7972972972972973,6,1539,136657,1,14,0.1891891891891892,1.0,Medium,75,High,Low
41.7,45,5,0.1111111111111111,5,922,187549,10,14,0.3111111111111111,0.8863636363636364,Low,84,Medium,Medium
37.8,38,10,0.2631578947368421,10,1776,55280,6,6,0.15789473684210525,0.782608695652174,Low,63,High,High
47.2,90,14,0.15555555555555556,17,1992,74072,6,7,0.07777777777777778,0.5,Medium,94,Medium,Low
46.4,85,79,0.9294117647058824,8,1259,142012,7,4,0.047058823529411764,0.5882352941176471,High,93,High,High
50.0,93,90,0.967741935483871,18,1944,60235,7,16,0.17204301075268819,0.8235294117647058,High,85,High,Medium
50.0,55,39,0.7090909090909091,7,793,160327,10,23,0.41818181818181815,0.8292682926829268,High,68,High,Medium
50.0,53,7,0.1320754716981132,18,1868,136816,7,13,0.24528301886792453,0.38461538461538464,Medium,50,High,High
39.0,99,0,0.0,6,355,64216,3,4,0.04040404040404041,0.868421052631579,Medium,96,Medium,High
41.1,52,49,0.9423076923076923,18,1170,54678,10,13,0.25,0.8636363636363636,Low,85,Low,High
24.799999999999997,34,20,0.5882352941176471,7,877,145673,7,3,0.08823529411764706,0.9130434782608695,Low,77,Low,Low
50.0,57,52,0.9122807017543859,7,570,157144,10,20,0.3508771929824561,0.5882352941176471,Medium,84,Low,Medium
16.0,26,14,0.5384615384615384,15,1350,66531,7,2,0.07692307692307693,0.7857142857142857,High,99,High,Medium
38.1,55,49,0.8909090909090909,15,1231,151154,7,9,0.16363636363636364,0.9444444444444444,Medium,72,Low,Low
44.4,71,3,0.04225352112676056,12,260,110229,3,5,0.07042253521126761,0.1,High,52,Medium,Low
31.2,67,25,0.373134328358209,20,542,117483,4,1,0.014925373134328358,0.8461538461538461,Medium,97,Low,High
50.0,54,11,0.2037037037037037,15,1454,93998,5,23,0.42592592592592593,1.0,Low,55,High,Low
50.0,70,7,0.1,7,600,150570,7,27,0.38571428571428573,0.8571428571428571,Medium,59,Medium,Low
50.0,87,17,0.19540229885057472,7,869,149828,2,30,0.3448275862068966,0.5555555555555556,Low,66,Medium,Medium
25.9,46,30,0.6521739130434783,17,1044,128065,3,7,0.15217391304347827,0.9354838709677419,Medium,97,Low,Medium
27.1,16,10,0.625,14,1671,194355,4,3,0.1875,0.7837837837837838,Low,56,High,Low
50.0,53,1,0.018867924528301886,14,1538,196429,10,22,0.41509433962264153,0.0,High,69,High,Low
30.2,25,15,0.6,8,715,77901,9,4,0.16,0.125,High,64,High,High
41.6,39,36,0.9230769230769231,7,659,70740,8,18,0.46153846153846156,0.9787234042553191,Medium,98,Medium,Low
21.0,16,7,0.4375,11,1138,143581,8,4,0.25,0.9583333333333334,High,64,Low,Medium
50.0,76,17,0.2236842105263158,19,1319,85971,4,16,0.21052631578947367,0.9142857142857143,High,72,Low,High
49.5,38,18,0.47368421052631576,18,456,53144,4,16,0.42105263157894735,0.8372093023255814,Low,87,Low,High
40.0,89,72,0.8089887640449438,11,309,66051,5,7,0.07865168539325842,1.0,Low,96,Low,High
45.1,74,33,0.44594594594594594,7,1534,173784,4,8,0.10810810810810811,1.0,Low,68,Medium,Medium
50.0,92,78,0.8478260869565217,12,758,134645,6,37,0.40217391304347827,0.9795918367346939,High,85,Medium,Medium
42.800000000000004,49,27,0.5510204081632653,19,1305,72768,3,8,0.16326530612244897,0.7804878048780488,High,67,Medium,Medium
18.799999999999997,23,20,0.8695652173913043,18,1520,188405,6,3,0.13043478260869565,0.8846153846153846,High,73,Low,Low
50.0,97,77,0.7938144329896907,8,1983,101041,3,22,0.2268041237113402,0.8620689655172413,Low,52,High,Medium
50.0,90,88,0.9777777777777777,6,1032,82696,1,39,0.43333333333333335,0.75,High,57,Medium,Medium
36.599999999999994,77,5,0.06493506493506493,19,1760,79811,6,4,0.05194805194805195,0.8648648648648649,High,90,Medium,High
46.199999999999996,91,30,0.32967032967032966,20,1801,73803,7,7,0.07692307692307693,0.2222222222222222,High,88,Low,Medium
39.800000000000004,54,29,0.5370370370370371,9,1830,133983,4,5,0.09259259259259259,0.9333333333333333,High,67,Medium,High
36.0,61,58,0.9508196721311475,15,1762,53668,4,5,0.08196721311475409,0.8571428571428571,High,54,Medium,Medium
31.7,28,5,0.17857142857142858,5,1886,186149,5,6,0.21428571428571427,0.75,Low,86,Low,High
50.0,95,44,0.4631578947368421,10,1210,55697,10,25,0.2631578947368421,0.9,High,100,High,Medium
43.9,83,65,0.7831325301204819,13,1899,109996,8,11,0.13253012048192772,0.8947368421052632,Low,100,High,Low
26.6,32,25,0.78125,7,1271,153217,6,5,0.15625,0.8529411764705882,Low,70,High,Low
18.9,10,4,0.4,7,428,144538,10,5,0.5,0.125,Low,83,High,Low
50.0,90,13,0.14444444444444443,20,1911,174251,3,44,0.4888888888888889,0.9545454545454546,Medium,97,High,Low
40.5,54,54,1.0,16,513,101894,6,9,0.16666666666666666,0.9444444444444444,Medium,56,Medium,Medium
41.4,58,52,0.896551724137931,20,836,99717,1,4,0.06896551724137931,0.5555555555555556,Low,65,Low,High
42.099999999999994,51,34,0.6666666666666666,6,1160,142121,6,13,0.2549019607843137,0.875,Medium,81,Low,Low
24.699999999999996,31,24,0.7741935483870968,9,1516,94808,2,2,0.06451612903225806,1.0,Low,63,Medium,High
50.0,99,4,0.04040404040404041,10,1177,181109,7,13,0.13131313131313133,0.8387096774193549,High,76,Medium,Low
34.400000000000006,37,23,0.6216216216216216,17,1298,129585,7,12,0.32432432432432434,1.0,Low,76,Medium,Medium
25.9,14,9,0.6428571428571429,20,1729,196564,7,2,0.14285714285714285,0.5714285714285714,Medium,54,Low,High
50.0,95,70,0.7368421052631579,6,1268,117145,8,20,0.21052631578947367,0.125,Medium,94,Low,Low
50.0,51,20,0.39215686274509803,8,810,127029,3,12,0.23529411764705882,0.16666666666666666,Low,59,Medium,Low
