Satisfaction Score,Complaints Raised,Complaints Resolved,Complaint Resolution Ratio,Resolution Time (hours),Feedback Sentiment,Revenue Generated (USD),Service Renewal Likelihood (%),Client Communication Rating,Past Renewals,Churn Risk,Account Manager Engagement,Product Usability Score,Customer Tenure
4,0.13720609755494045,0.6721895021299168,0.5875307662528043,-1.484087223887011,1,0.3517659196827922,-0.33258694689402374,-0.5937810232278428,0.25904906497663943,2,6,9,2
4,0.5574391681673158,0.39093866441865455,-0.11046825906228314,-0.42683967108880355,0,1.6651987901340293,1.084974629069948,1.189345172651565,-0.33646602692368105,0,9,10,8
1,1.3979053093920664,2.9221962038200147,1.2855297915678916,1.35125848589,0,1.4433455483677267,-1.6151426584804742,0.8327199334756834,0.85456415687696,2,1,6,2
6,0.7675557034735033,2.0784436906862283,1.2855297915678916,-1.5802006377777573,0,0.8637742948863144,-1.210125065347911,0.8327199334756834,0.25904906497663943,1,8,9,2
1,1.3979053093920664,2.3596945283974904,0.8866732056735559,0.9187481233816425,2,-0.048054537740825964,1.692501018768793,-0.9504062624037244,-0.33646602692368105,2,6,9,1
1,-0.28302697305743485,0.6721895021299168,1.2855297915678916,0.48623776087328485,1,1.723296612262766,-1.2776279975366716,-0.5937810232278428,-0.33646602692368105,1,8,3,2
2,1.608021844698254,2.6409453661087525,0.9132636447331784,-1.2438036891601458,2,0.5855570701056846,0.477448239371103,-0.23715578405196125,1.4500792487772804,1,1,2,3
2,0.977672238779691,2.3596945283974904,1.2855297915678916,-1.484087223887011,0,-0.9600254883281638,-0.5350957434603054,-1.6636567407554874,-1.5274962107243222,0,3,2,6
2,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-0.4748963780341766,0,0.21447997013201014,-0.602598675649066,-0.23715578405196125,-0.33646602692368105,0,5,6,6
1,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,0.7265212956001502,0,-0.4266638896049677,0.6124541037486241,0.8327199334756834,0.25904906497663943,1,7,5,10
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,0.582351174764031,1,1.3460302751224906,0.6799570359373847,-0.9504062624037244,-0.9319811188240016,1,10,10,10
1,0.977672238779691,1.5159420152637035,0.5875307662528043,0.7745780025455233,0,-0.13866184326474015,1.2874834256362298,-0.23715578405196125,-0.9319811188240016,0,7,5,1
1,0.7675557034735033,2.0784436906862283,1.2855297915678916,-0.18655613636193816,1,0.6441309874010829,-0.5350957434603054,0.1194694551239203,-1.5274962107243222,1,1,4,6
4,0.977672238779691,1.797192852974966,0.8201971080245002,-1.7243707586138766,1,1.7553015768992424,-0.737604540026587,-0.5937810232278428,0.25904906497663943,1,6,4,9
1,-0.9133765789759978,-0.7340646864263944,-0.5758009426056748,0.053727398364927195,2,1.541207975759723,1.0174716968811874,0.4760946942998019,-0.33646602692368105,0,7,2,8
1,0.5574391681673158,-0.45281384871513214,-0.948067089440388,0.7745780025455233,1,-0.709571007072115,-1.6151426584804742,-0.9504062624037244,-0.9319811188240016,1,9,4,3
1,1.608021844698254,3.203447041531277,1.2855297915678916,1.1109749511631348,0,-0.8542613023491866,0.8824658325036663,0.1194694551239203,0.85456415687696,0,4,4,6
1,0.977672238779691,-1.0153155241376566,-1.506466309692458,0.7745780025455233,1,0.4669312087288338,-1.1426221331591504,-1.307031501579606,-0.9319811188240016,0,5,6,3
2,-0.4931435083636225,-1.0153155241376566,-1.506466309692458,-0.23461284330731125,0,-0.4257614405577136,-0.8051074722153476,0.4760946942998019,0.85456415687696,2,8,5,10
3,1.608021844698254,1.2346911775524414,-0.017401722353604838,-1.1476902752693996,0,-1.1583226781917313,-0.13007815032774206,0.8327199334756834,0.25904906497663943,0,3,2,3
2,-0.4931435083636225,-1.0153155241376566,-1.506466309692458,-0.2826695502526843,0,0.5642606937700896,-0.9401133365928688,1.5459704118274467,-0.33646602692368105,1,4,2,7
5,0.5574391681673158,-0.45281384871513214,-0.948067089440388,-0.8593500335971612,2,0.8816100988911003,1.4224892900137507,1.5459704118274467,-0.33646602692368105,2,9,9,6
1,0.7675557034735033,0.6721895021299168,0.016440654631369005,1.255145071999254,2,1.0889530969212384,0.2749394428048213,1.189345172651565,1.4500792487772804,1,1,8,6
1,0.3473226328611281,0.39093866441865455,0.0446426354521808,0.7265212956001502,0,-0.18673324330154348,0.6124541037486241,0.4760946942998019,0.25904906497663943,2,8,5,2
1,-0.28302697305743485,-1.0153155241376566,-1.506466309692458,1.35125848589,2,-0.7107008448556851,0.20743651061606075,1.5459704118274467,-0.33646602692368105,2,1,6,9
1,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,0.6784645886547771,1,-0.9384732996642134,-0.8051074722153476,0.8327199334756834,0.85456415687696,2,5,3,9
5,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,-1.5321439308323843,1,-0.2895555875044325,1.6249980865800324,0.8327199334756834,0.25904906497663943,2,4,10,7
3,1.3979053093920664,2.6409453661087525,1.086101498620724,-0.1384994294165651,0,-0.6986563477289472,-1.1426221331591504,0.8327199334756834,-1.5274962107243222,1,10,7,9
1,0.977672238779691,0.1096878267073923,-0.5758009426056748,0.29401093309179255,1,0.15444223784657757,0.5449511715598635,-0.23715578405196125,1.4500792487772804,1,6,7,2
1,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,0.39012434698253873,2,-0.16692199965001242,-1.5476397262917139,-1.6636567407554874,1.4500792487772804,0,2,2,3
1,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,0.053727398364927195,1,1.2704732615834915,1.1524775612587086,1.5459704118274467,-1.5274962107243222,0,6,1,1
1,0.5574391681673158,0.1096878267073923,-0.38966786918831803,1.5915420206168656,2,0.20278366200775613,0.477448239371103,-1.6636567407554874,1.4500792487772804,1,8,8,6
4,0.977672238779691,1.5159420152637035,0.5875307662528043,-1.7243707586138766,0,0.4142125513935723,0.7474599681261452,0.1194694551239203,-1.5274962107243222,1,4,5,8
1,0.3473226328611281,0.953440339841179,0.6650862135100363,-0.2826695502526843,1,-1.6850615799697242,-1.0076162687816292,-0.5937810232278428,-1.5274962107243222,2,4,2,6
2,0.977672238779691,0.1096878267073923,-0.5758009426056748,0.3420676400371656,1,-1.3926254532713347,-1.6151426584804742,1.189345172651565,-0.33646602692368105,0,7,8,8
1,0.3473226328611281,0.6721895021299168,0.3548644244811084,1.6395987275622386,0,-1.4472769148652822,1.2874834256362298,0.4760946942998019,0.25904906497663943,2,4,3,9
1,-0.9133765789759978,-1.0153155241376566,-1.506466309692458,0.4381810539279118,0,-0.30734875612115914,0.7474599681261452,0.1194694551239203,0.25904906497663943,0,7,7,3
4,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-1.0996335683240266,2,1.0252558271607204,-0.40008987908278426,-0.23715578405196125,0.85456415687696,1,5,9,7
1,-0.0729104377512472,0.1096878267073923,0.0889600338848846,0.9187481233816425,2,-0.3377051524193445,1.1524775612587086,0.4760946942998019,-0.9319811188240016,1,1,1,9
2,0.13720609755494045,0.1096878267073923,-0.11046825906228314,0.39012434698253873,2,-0.011544433766088998,1.1524775612587086,1.5459704118274467,1.4500792487772804,1,7,7,9
4,-0.9133765789759978,-0.7340646864263944,-0.5758009426056748,-1.1476902752693996,0,-0.20623182744064006,-0.602598675649066,1.5459704118274467,1.4500792487772804,0,6,1,10
3,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,-0.8593500335971612,1,-0.8162447479963562,0.3424423749935819,0.8327199334756834,0.85456415687696,0,5,4,7
1,1.608021844698254,-0.45281384871513214,-1.1342001628577447,1.1590316581085078,0,-0.3067660724843494,1.5574951543912718,0.8327199334756834,1.4500792487772804,2,9,10,10
5,1.608021844698254,-0.7340646864263944,-1.3203332362751012,-0.8112933266517881,0,1.5693615436748474,0.13993357842730017,1.5459704118274467,-0.33646602692368105,2,9,9,9
3,-0.0729104377512472,-0.45281384871513214,-0.7087531379037867,-1.5802006377777573,1,1.324314650804313,-0.1975810825165026,-0.9504062624037244,1.4500792487772804,1,4,5,5
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,0.534294467818658,2,-1.4166007531566525,-0.26508401470526316,0.1194694551239203,-1.5274962107243222,2,1,7,10
1,1.1877887740858786,0.1096878267073923,-0.6473905862277349,0.582351174764031,2,0.3669085883418355,-0.737604540026587,-0.9504062624037244,0.85456415687696,2,2,7,6
1,0.7675557034735033,0.953440339841179,0.2702584820186736,0.534294467818658,1,1.0989013541350632,-1.3451309297254321,1.5459704118274467,1.4500792487772804,2,1,8,9
1,0.7675557034735033,-0.17156301100386992,-0.7450128275305444,-0.09044272247119202,1,-0.6455539719011525,0.07243064623853962,1.5459704118274467,0.25904906497663943,1,1,1,2
1,-0.7032600436698101,0.1096878267073923,1.2855297915678916,-0.9554634474879073,1,-0.32550432553638936,1.1524775612587086,-1.307031501579606,-0.9319811188240016,1,8,2,6
1,-0.9133765789759978,-0.7340646864263944,-0.5758009426056748,1.5434853136714926,2,0.14104762009796348,1.0174716968811874,-0.23715578405196125,0.25904906497663943,1,2,2,7
1,0.13720609755494045,0.39093866441865455,0.23853125359526056,0.10178410531030027,2,0.3446600216729173,-0.5350957434603054,0.1194694551239203,-0.9319811188240016,1,1,8,3
1,1.608021844698254,2.3596945283974904,0.7271305713158219,-0.33072625719805737,1,0.35660503622751694,1.3549863578249903,-0.23715578405196125,-0.9319811188240016,0,10,1,10
1,-0.28302697305743485,-0.7340646864263944,-1.0411336261490665,-0.6190664988702959,0,1.2664442174118924,-0.5350957434603054,-1.307031501579606,0.25904906497663943,2,1,5,10
1,0.977672238779691,-1.0153155241376566,-1.506466309692458,1.1109749511631348,1,-1.4547096841836111,0.8824658325036663,0.1194694551239203,-0.33646602692368105,0,4,1,8
2,-0.9133765789759978,-0.45281384871513214,0.3548644244811084,-0.6190664988702959,1,-0.6939167137563607,-1.1426221331591504,0.8327199334756834,1.4500792487772804,1,1,3,1
4,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-1.436030516941638,0,-1.635043163878215,-0.5350957434603054,0.8327199334756834,0.25904906497663943,1,3,3,8
1,-0.7032600436698101,-1.0153155241376566,-1.506466309692458,0.10178410531030027,0,1.4309102268504457,0.07243064623853962,-0.9504062624037244,0.25904906497663943,2,6,5,2
4,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-1.2438036891601458,0,0.34175370938687855,-1.0076162687816292,0.8327199334756834,1.4500792487772804,0,5,4,4
1,-0.7032600436698101,-1.0153155241376566,-1.506466309692458,1.1109749511631348,1,-0.5130289740169865,-0.46759281127154484,1.189345172651565,1.4500792487772804,2,8,6,10
2,0.3473226328611281,0.39093866441865455,0.0446426354521808,-0.1384994294165651,1,1.6474837863954113,-0.602598675649066,0.8327199334756834,-1.5274962107243222,1,9,4,9
1,0.5574391681673158,-0.17156301100386992,-0.6688674793143531,-0.42683967108880355,2,-0.9627328354699262,-0.40008987908278426,-1.307031501579606,-0.9319811188240016,2,8,5,4
4,-0.0729104377512472,0.39093866441865455,0.4878166197792204,-1.5802006377777573,2,0.1512090542520845,0.5449511715598635,0.1194694551239203,1.4500792487772804,0,1,4,6
1,-0.4931435083636225,-0.7340646864263944,-0.948067089440388,0.6304078817094041,2,1.3172655999785172,0.477448239371103,-1.307031501579606,-0.33646602692368105,1,9,1,9
1,-0.7032600436698101,0.1096878267073923,1.2855297915678916,1.35125848589,2,0.8258359054115926,1.084974629069948,-1.307031501579606,-0.9319811188240016,0,5,3,10
2,0.13720609755494045,-0.7340646864263944,-1.1574667970349142,0.4381810539279118,2,1.4009446549428035,0.8149629003149058,1.189345172651565,0.25904906497663943,0,7,9,7
4,-0.0729104377512472,0.953440339841179,1.2855297915678916,-0.8593500335971612,2,-0.4783948271168566,0.20743651061606075,1.189345172651565,-1.5274962107243222,2,1,7,4
1,-0.7032600436698101,0.1096878267073923,1.2855297915678916,0.10178410531030027,1,1.3537614921572345,-0.13007815032774206,-0.23715578405196125,1.4500792487772804,2,2,7,6
1,0.5574391681673158,-0.45281384871513214,-0.948067089440388,0.19789751920104642,0,-1.3801474963659945,-0.40008987908278426,1.5459704118274467,-0.9319811188240016,0,1,6,2
4,0.3473226328611281,-0.45281384871513214,-0.8860227316346025,-0.9554634474879073,2,-0.6260056464759868,0.07243064623853962,0.4760946942998019,0.85456415687696,2,9,10,10
5,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,-1.5802006377777573,2,-0.19673834769944726,-1.0076162687816292,1.189345172651565,-1.5274962107243222,1,8,4,4
1,0.7675557034735033,-0.45281384871513214,-0.998830654917849,1.4473718997807463,2,-0.5092344244797135,0.20743651061606075,1.5459704118274467,-0.33646602692368105,0,6,1,2
2,0.5574391681673158,-0.45281384871513214,-0.948067089440388,-0.33072625719805737,1,-1.6367485794005852,-0.602598675649066,0.1194694551239203,-0.9319811188240016,1,3,10,2
4,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,-0.7632366197064151,0,-0.5218900288353006,0.5449511715598635,1.5459704118274467,-0.33646602692368105,1,7,3,7
1,0.977672238779691,0.6721895021299168,-0.11046825906228314,0.19789751920104642,0,1.2999769501204919,-0.0625752181389815,-1.6636567407554874,-0.9319811188240016,1,5,4,6
1,0.7675557034735033,0.953440339841179,0.2702584820186736,1.4954286067261193,1,1.4608829046560978,-1.4801367941029533,0.1194694551239203,-1.5274962107243222,1,10,1,5
1,1.1877887740858786,-0.7340646864263944,-1.291697378826277,1.4954286067261193,1,-0.30808776951418615,1.4224892900137507,0.8327199334756834,1.4500792487772804,1,5,7,7
1,0.3473226328611281,0.1096878267073923,-0.26557915357674705,0.6304078817094041,1,0.3575003793767612,-1.6826455906692348,0.4760946942998019,-1.5274962107243222,0,7,4,8
2,0.5574391681673158,0.1096878267073923,-0.38966786918831803,-0.18655613636193816,1,-1.5557697656800513,-1.6826455906692348,0.4760946942998019,1.4500792487772804,0,10,7,5
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,0.14984081225567333,2,0.8696579784384908,-1.3451309297254321,-0.23715578405196125,-1.5274962107243222,0,1,5,10
2,1.3979053093920664,2.3596945283974904,0.8866732056735559,-1.1476902752693996,0,-1.0211504230091073,-0.8051074722153476,-1.6636567407554874,0.85456415687696,0,1,9,5
1,-0.28302697305743485,-0.45281384871513214,-0.5758009426056748,0.9187481233816425,1,-1.031105786120942,-1.1426221331591504,-1.307031501579606,1.4500792487772804,2,2,9,2
1,1.3979053093920664,-0.17156301100386992,-0.9081814308509544,0.29401093309179255,0,1.5367170482174821,-0.737604540026587,0.8327199334756834,0.25904906497663943,2,4,5,9
1,-0.4931435083636225,0.39093866441865455,1.2855297915678916,1.6395987275622386,2,1.767310544535931,-1.4126338619141927,1.189345172651565,0.85456415687696,0,8,9,8
2,-0.28302697305743485,0.1096878267073923,0.3548644244811084,-0.6190664988702959,0,1.1163747573413454,1.4899922222025113,-1.307031501579606,0.85456415687696,2,2,10,6
3,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,-1.0996335683240266,0,-1.1451909786694827,-1.210125065347911,-0.23715578405196125,-0.9319811188240016,2,6,4,3
1,-0.4931435083636225,-0.7340646864263944,-0.948067089440388,1.5434853136714926,2,-0.09054070194186767,1.2199804934474692,-1.307031501579606,0.85456415687696,1,1,8,1
2,0.3473226328611281,1.2346911775524414,0.9753080025389638,-1.1957469822147726,1,0.10257628827250105,0.5449511715598635,-0.5937810232278428,-1.5274962107243222,0,7,1,10
1,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,0.48623776087328485,0,0.6238294367868704,-1.5476397262917139,-1.6636567407554874,-0.33646602692368105,1,2,8,2
1,1.3979053093920664,0.953440339841179,-0.11046825906228314,1.0148615372723886,0,-0.07305308693956568,1.0174716968811874,-0.9504062624037244,1.4500792487772804,2,2,5,8
2,1.608021844698254,2.0784436906862283,0.540997497898465,-0.37878296414343043,2,1.0075763529121518,-1.4801367941029533,0.4760946942998019,-1.5274962107243222,0,1,5,10
2,-0.9133765789759978,-0.7340646864263944,-0.5758009426056748,0.19789751920104642,0,-0.9844484597881037,-0.8051074722153476,1.5459704118274467,1.4500792487772804,1,6,7,10
2,0.3473226328611281,1.5159420152637035,1.2855297915678916,-1.5321439308323843,0,0.21648383337079485,0.6799570359373847,-1.6636567407554874,0.25904906497663943,0,6,3,2
1,-1.3336096495883731,-1.0153155241376566,-1.506466309692458,0.39012434698253873,0,-1.5819407880504204,-1.0076162687816292,-0.23715578405196125,-0.33646602692368105,2,4,5,9
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,1.0629182442177618,1,-1.6880034217458124,1.5574951543912718,0.8327199334756834,0.85456415687696,2,6,5,1
1,-0.9133765789759978,-0.45281384871513214,0.3548644244811084,1.0148615372723886,2,-0.6587354127094703,-1.0751192009703898,1.5459704118274467,-0.33646602692368105,1,6,5,10
4,-0.0729104377512472,0.1096878267073923,0.0889600338848846,-1.3399171030508918,0,1.2942353845285128,1.2874834256362298,0.1194694551239203,-0.33646602692368105,1,2,8,7
4,-0.4931435083636225,-0.17156301100386992,0.16873135106375176,-1.436030516941638,1,-0.8768793757146183,1.692501018768793,0.1194694551239203,1.4500792487772804,0,4,9,4
5,-0.9133765789759978,-0.17156301100386992,1.2855297915678916,-1.3399171030508918,0,-1.376708241729215,-0.5350957434603054,1.189345172651565,-1.5274962107243222,0,5,9,5
1,-0.28302697305743485,-0.17156301100386992,-0.11046825906228314,1.255145071999254,1,-1.0705932613618165,0.8824658325036663,0.1194694551239203,0.25904906497663943,1,9,8,6
5,1.1877887740858786,1.5159420152637035,0.42645406810316866,-1.5802006377777573,1,-0.2318130602761895,0.7474599681261452,0.4760946942998019,-0.33646602692368105,0,6,8,1
1,0.977672238779691,0.953440339841179,0.12219808270941276,1.5915420206168656,0,1.2541083784667497,1.3549863578249903,0.8327199334756834,0.85456415687696,0,1,8,6
1,0.13720609755494045,-0.45281384871513214,-0.8084672843773706,1.2070883650538808,0,1.14111038831372,-1.210125065347911,0.1194694551239203,0.85456415687696,0,2,4,1
2,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,0.24595422614641949,0,-0.03957009551703539,-1.5476397262917139,0.1194694551239203,-0.33646602692368105,1,9,9,9
1,0.977672238779691,-0.45281384871513214,-1.0411336261490665,1.35125848589,0,1.5742290838116115,1.5574951543912718,1.189345172651565,0.25904906497663943,1,8,5,2
1,-0.28302697305743485,0.39093866441865455,0.8201971080245002,0.14984081225567333,1,1.047696253075905,0.477448239371103,-0.23715578405196125,1.4500792487772804,2,1,8,2
2,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-1.5802006377777573,2,0.31134757180262407,-0.8726104044041082,-0.9504062624037244,-1.5274962107243222,0,1,2,7
1,0.7675557034735033,1.2346911775524414,0.5240763094059782,1.1590316581085078,2,-1.568844618018221,-0.26508401470526316,0.1194694551239203,1.4500792487772804,1,6,7,8
3,-0.28302697305743485,0.1096878267073923,0.3548644244811084,0.24595422614641949,1,-0.5443944078325742,0.4099453071823424,1.5459704118274467,-0.9319811188240016,0,8,10,2
2,0.977672238779691,-0.45281384871513214,-1.0411336261490665,-0.33072625719805737,1,-1.1022926723838682,-0.602598675649066,-0.9504062624037244,-1.5274962107243222,1,8,9,8
1,0.13720609755494045,-0.45281384871513214,-0.8084672843773706,-0.23461284330731125,2,-0.5926434553196244,-1.3451309297254321,-1.6636567407554874,0.25904906497663943,1,2,8,3
1,0.977672238779691,2.0784436906862283,1.0528634497961957,0.7265212956001502,2,-1.311753228020949,0.6124541037486241,1.189345172651565,0.25904906497663943,1,8,8,9
1,-0.4931435083636225,-1.0153155241376566,-1.506466309692458,1.3993151928353733,1,-1.4960304811110334,0.3424423749935819,-1.307031501579606,0.25904906497663943,0,7,6,5
1,0.13720609755494045,0.1096878267073923,-0.11046825906228314,-0.09044272247119202,0,-1.4596696009945038,-1.4126338619141927,-0.23715578405196125,1.4500792487772804,0,8,7,7
4,0.7675557034735033,-0.17156301100386992,-0.7450128275305444,-0.33072625719805737,1,-1.6775080103852271,-1.210125065347911,1.5459704118274467,0.25904906497663943,2,5,10,3
2,-0.28302697305743485,0.1096878267073923,0.3548644244811084,-0.5710097919249227,1,0.5404701472330287,0.8149629003149058,-0.23715578405196125,-0.9319811188240016,0,3,8,7
1,-0.28302697305743485,0.1096878267073923,0.3548644244811084,0.48623776087328485,0,-0.1654013374758992,-0.0625752181389815,-0.5937810232278428,-1.5274962107243222,0,3,3,7
1,0.5574391681673158,1.2346911775524414,0.7271305713158219,0.48623776087328485,1,0.31349355300160625,0.6799570359373847,0.4760946942998019,-0.33646602692368105,0,5,5,3
1,0.5574391681673158,0.953440339841179,0.44793096118978665,1.255145071999254,2,0.12825700368018875,1.692501018768793,0.8327199334756834,0.85456415687696,0,4,5,7
1,0.3473226328611281,0.6721895021299168,0.3548644244811084,0.6304078817094041,2,-0.6576979516000286,0.4099453071823424,0.1194694551239203,-0.9319811188240016,1,7,4,1
1,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,-0.04238601552581895,2,-0.6707017449580995,1.5574951543912718,0.8327199334756834,-1.5274962107243222,1,5,4,1
4,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-0.715179912761042,2,-1.4951067143697496,0.9499687646924269,1.189345172651565,-1.5274962107243222,1,4,7,7
1,1.1877887740858786,-0.45281384871513214,-1.0769284479600965,0.0056706914195541235,1,1.7148690172230545,-0.737604540026587,-1.6636567407554874,-1.5274962107243222,2,3,6,5
2,0.3473226328611281,0.6721895021299168,0.3548644244811084,0.0056706914195541235,0,-1.046774291232716,-0.1975810825165026,0.8327199334756834,-0.33646602692368105,0,5,8,1
1,-0.9133765789759978,-1.0153155241376566,-1.506466309692458,0.8706914164362695,1,0.9530314797883523,-0.46759281127154484,1.5459704118274467,0.25904906497663943,1,10,2,6
1,1.608021844698254,3.203447041531277,1.2855297915678916,0.3420676400371656,0,-0.9967274515491674,1.6249980865800324,-0.9504062624037244,0.25904906497663943,1,8,8,1
1,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,0.8706914164362695,2,1.4356001195369632,1.692501018768793,0.8327199334756834,1.4500792487772804,1,5,3,6
3,1.608021844698254,0.953440339841179,-0.20353479577096142,-1.6763140516685033,0,1.6035409131023453,1.4899922222025113,-1.6636567407554874,-0.33646602692368105,0,10,4,8
4,-0.4931435083636225,0.39093866441865455,1.2855297915678916,-1.0035201544332804,1,0.8476368005058886,1.1524775612587086,0.1194694551239203,0.85456415687696,1,7,10,2
4,-0.0729104377512472,-0.45281384871513214,-0.7087531379037867,-0.6190664988702959,1,-0.10687716146656995,-1.0076162687816292,1.5459704118274467,1.4500792487772804,2,2,10,3
3,-1.3336096495883731,-0.7340646864263944,1.2855297915678916,-1.5321439308323843,0,-1.4896778082902054,-0.33258694689402374,-1.307031501579606,0.85456415687696,1,4,4,9
4,0.7675557034735033,0.39093866441865455,-0.23737717275593542,-1.0515768613786536,0,0.10998773989680051,-1.6826455906692348,1.189345172651565,-0.33646602692368105,2,6,5,5
1,-0.28302697305743485,-0.17156301100386992,-0.11046825906228314,-1.0996335683240266,0,-1.4226194487710164,-1.3451309297254321,-1.6636567407554874,0.25904906497663943,0,1,3,10
1,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,0.48623776087328485,2,0.41771575911244063,-0.33258694689402374,-0.5937810232278428,-0.33646602692368105,0,2,4,2
1,0.3473226328611281,0.39093866441865455,0.0446426354521808,-0.23461284330731125,0,-0.5177401843975337,-0.13007815032774206,0.4760946942998019,0.85456415687696,1,2,2,5
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-0.715179912761042,0,-0.40469955885644454,0.004927714049779068,-1.307031501579606,-0.9319811188240016,0,7,4,9
4,1.3979053093920664,-0.7340646864263944,-1.3070380167452902,-0.5710097919249227,2,-0.30579256445699654,0.5449511715598635,0.4760946942998019,1.4500792487772804,0,9,10,2
1,-0.28302697305743485,-0.17156301100386992,-0.11046825906228314,0.0056706914195541235,2,-1.0836965372920258,1.084974629069948,0.4760946942998019,0.25904906497663943,1,7,3,10
2,0.5574391681673158,0.6721895021299168,0.16873135106375176,0.0056706914195541235,0,1.3830520037539387,1.2199804934474692,0.1194694551239203,0.85456415687696,2,10,8,10
1,1.608021844698254,3.203447041531277,1.2855297915678916,-0.33072625719805737,2,-0.688672561025073,1.5574951543912718,-1.307031501579606,-0.33646602692368105,0,4,1,8
2,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,-0.2826695502526843,2,-1.2094282966787513,0.8149629003149058,0.4760946942998019,0.85456415687696,0,2,9,1
3,0.5574391681673158,-0.45281384871513214,-0.948067089440388,-0.6190664988702959,2,0.5058857416189677,1.5574951543912718,0.8327199334756834,0.85456415687696,0,6,9,6
5,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,-1.6282573447231303,0,1.3894188883707865,-1.210125065347911,0.1194694551239203,0.25904906497663943,1,6,7,6
2,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,-0.33072625719805737,2,0.25649714506440013,-0.9401133365928688,-0.23715578405196125,-0.33646602692368105,0,1,9,6
1,-1.5437261848945607,-1.0153155241376566,1.2855297915678916,1.6395987275622386,2,1.0554416819066688,0.6124541037486241,0.1194694551239203,0.85456415687696,1,6,10,5
1,-1.1234931142821853,-0.7340646864263944,-0.11046825906228314,0.39012434698253873,2,1.297134590916542,-0.8051074722153476,0.8327199334756834,0.85456415687696,2,1,7,4
5,0.977672238779691,0.1096878267073923,-0.5758009426056748,-1.6763140516685033,0,0.24670521760679257,0.5449511715598635,1.189345172651565,0.85456415687696,1,6,6,5
4,-0.4931435083636225,0.39093866441865455,1.2855297915678916,-1.0996335683240266,1,-0.33510439374773027,0.2749394428048213,0.4760946942998019,-0.9319811188240016,0,2,9,9
1,-1.1234931142821853,-0.45281384871513214,1.2855297915678916,0.7265212956001502,1,-0.8685015219609759,0.4099453071823424,-1.307031501579606,-0.33646602692368105,2,5,5,6
1,-0.28302697305743485,0.1096878267073923,0.3548644244811084,0.4381810539279118,2,-0.14876643023478217,0.07243064623853962,0.1194694551239203,-1.5274962107243222,1,10,10,8
1,0.13720609755494045,1.2346911775524414,1.2855297915678916,0.534294467818658,1,-0.15102610580192238,0.4099453071823424,-0.5937810232278428,0.85456415687696,0,3,4,7
1,1.1877887740858786,1.2346911775524414,0.21168513723698806,1.0148615372723886,2,0.10151040357101983,-1.4126338619141927,0.4760946942998019,-1.5274962107243222,1,5,4,3
4,-0.28302697305743485,0.6721895021299168,1.2855297915678916,-1.5321439308323843,0,-1.4300380062933258,-0.8051074722153476,0.8327199334756834,-0.33646602692368105,2,2,5,7
1,-1.1234931142821853,-1.0153155241376566,-1.506466309692458,0.8226347094908963,1,1.5993981745625883,0.2749394428048213,1.5459704118274467,-0.9319811188240016,1,7,7,8
1,1.608021844698254,0.6721895021299168,-0.38966786918831803,0.4381810539279118,0,0.27092211802444605,0.8149629003149058,0.4760946942998019,0.85456415687696,1,1,6,8
4,-0.9133765789759978,-0.7340646864263944,-0.5758009426056748,-1.0515768613786536,0,1.467740096235627,-1.2776279975366716,-0.23715578405196125,1.4500792487772804,1,7,10,5
1,-0.9133765789759978,-0.17156301100386992,1.2855297915678916,0.6304078817094041,1,-1.416231246460139,0.004927714049779068,0.8327199334756834,1.4500792487772804,0,5,1,6
1,-0.28302697305743485,0.6721895021299168,1.2855297915678916,0.7745780025455233,1,0.583652689439038,0.3424423749935819,-0.23715578405196125,-0.33646602692368105,1,6,8,9
1,0.13720609755494045,0.6721895021299168,0.5875307662528043,1.3993151928353733,2,1.3738214422391113,-1.2776279975366716,1.5459704118274467,-1.5274962107243222,1,7,8,5
